"estado";"lei";"desc";"link"
"Espírito Santo";"Decreto Nº 4623 de 4 de abril de 2020";"Estabelece medidas de estímulo à Economia, para o enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 01, de 27 de março de 2020, em decorrência da pandemia do novo coronavírus (COVID-19).";"http://leisestaduais.com.br/es/decreto-n-4623-2020-espirito-santo-estabelece-medidas-de-estimulo-a-economia-para-o-enfrentamento-do-estado-de-calamidade-publica-reconhecido-pelo-decreto-legislativo-no-01-de-27-de-marco-de-2020-em-decorrencia-da-pandemia-do-novo-coronavirus-covid-19"
"Espírito Santo";"Decreto Nº 4625 de 4 de abril de 2020";"Dispõe sobre medidas para enfrentamento da emergência de saúde pública decorrente do novo coronavírus (COVID-19), e dá outras providências.";"http://leisestaduais.com.br/es/decreto-n-4625-2020-espirito-santo-dispoe-sobre-medidas-para-enfrentamento-da-emergencia-de-saude-publica-decorrente-do-novo-coronavirus-covid-19-e-da-outras-providencias"
"Pernambuco";"Decreto Nº 48882 de 3 de abril de 2020";"Altera o Decreto nº 48.809, de 14 de março de 2020, que regulamenta, no Estado de Pernambuco, medidas temporárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, conforme previsto na Lei Federal nº 13.979, de 6 de fevereiro de 2020, para definir os serviços e atividades essenciais no âmbito do Estado de Pernambuco.";"http://leisestaduais.com.br/pe/decreto-n-48882-2020-pernambuco-altera-o-decreto-no-48-809-de-14-de-marco-de-2020-que-regulamenta-no-estado-de-pernambuco-medidas-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-conforme-previsto-na-lei-federal-no-13-979-de-6-de-fevereiro-de-2020-para-definir-os-servicos-e-atividades-essenciais-no-ambito-do-estado-de-pernambuco"
"Rio Grande do Sul";"Decreto Nº 55162 de 3 de abril de 2020";"Altera o Decreto nº 55.154, de 1º de abril de 2020, que reitera a declaração de estado de calamidade pública em todo o território do Estado do Rio Grande do Sul para fins de prevenção e de enfrentamento à epidemia causada pelo COVID-19 (novo Coronavírus), e dá outras providências.";"http://leisestaduais.com.br/rs/decreto-n-55162-2020-rio-grande-do-sul-altera-o-decreto-no-55-154-de-1o-de-abril-de-2020-que-reitera-a-declaracao-de-estado-de-calamidade-publica-em-todo-o-territorio-do-estado-do-rio-grande-do-sul-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-covid-19-novo-coronavirus-e-da-outras-providencias"
"Piauí";"Decreto Nº 18924 de 3 de abril de 2020";"Dispõe sobre a suspensão dos serviços de transporte intermunicipal de passageiros, na modalidade rodoviário, como medida de segurança sanitária excepcional para o enfrentamento à Covid-19.";"http://leisestaduais.com.br/pi/decreto-n-18924-2020-piaui-dispoe-sobre-a-suspensao-dos-servicos-de-transporte-intermunicipal-de-passageiros-na-modalidade-rodoviario-como-medida-de-seguranca-sanitaria-excepcional-para-o-enfrentamento-a-covid-19"
"Amazonas";"Decreto Nº 437 de 3 de abril de 2020";"Cria o programa ""Eu cuido de você e você cuida de mim"" em todo o território de Mato Grosso.";"http://leisestaduais.com.br/am/decreto-n-437-2020-amazonas-cria-o-programa-eu-cuido-de-voce-e-voce-cuida-de-mim-em-todo-o-territorio-de-mato-grosso"
"Bahia";"Lei Ordinária Nº 14255 de 3 de abril de 2020";"Autoriza o Poder Executivo a destinar recursos para pagamento das faturas residenciais de energia elétrica de consumidores de baixa renda que residam no Estado da Bahia, na forma que indica.";"http://leisestaduais.com.br/ba/lei-ordinaria-n-14255-2020-bahia-autoriza-o-poder-executivo-a-destinar-recursos-para-pagamento-das-faturas-residenciais-de-energia-eletrica-de-consumidores-de-baixa-renda-que-residam-no-estado-da-bahia-na-forma-que-indica"
"Ceará";"Lei Ordinária Nº 17196 de 3 de abril de 2020";"AUTORIZA O PODER EXECUTIVO A PAGAR, DURANTE O PERÍODO EMERGENCIAL DE ENFRENTAMENTO AO NOVO CORONAVÍRUS, AS CONTAS DE ÁGUA E ESGOTO E DE ENERGIA DE CONSUMIDORES DE BAIXA RENDA QUE RESIDAM NO ESTADO.";"http://leisestaduais.com.br/ce/lei-ordinaria-n-17196-2020-ceara-autoriza-o-poder-executivo-a-pagar-durante-o-periodo-emergencial-de-enfrentamento-ao-novo-coronavirus-as-contas-de-agua-e-esgoto-e-de-energia-de-consumidores-de-baixa-renda-que-residam-no-estado"
"Paraíba";"Decreto Nº 40170 de 3 de abril de 2020";"Dispõe sobre o diferimento do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS - nas aquisições interestaduais de aparelhos, máquinas, equipamentos e instrumentos médico-hospitalares, nas condições que especifica, e dá outras providências.";"http://leisestaduais.com.br/pb/decreto-n-40170-2020-paraiba-dispoe-sobre-o-diferimento-do-imposto-sobre-operacoes-relativas-a-circulacao-de-mercadorias-e-sobre-prestacoes-de-servicos-de-transporte-interestadual-e-intermunicipal-e-de-comunicacao-icms-nas-aquisicoes-interestaduais-de-aparelhos-maquinas-equipamentos-e-instrumentos-medico-hospitalares-nas-condicoes-que-especifica-e-da-outras-providencias"
"Paraíba";"Decreto Nº 40168 de 3 de abril de 2020";"Dispõe sobre a adoção, no âmbito da Administração Pública direta e indireta, de regime de trabalho remoto, em razão das medidas temporárias e emergenciais de prevenção de contágio pelo COVID-19 (Novo Coronavírus).";"http://leisestaduais.com.br/pb/decreto-n-40168-2020-paraiba-dispoe-sobre-a-adocao-no-ambito-da-administracao-publica-direta-e-indireta-de-regime-de-trabalho-remoto-em-razao-das-medidas-temporarias-e-emergenciais-de-prevencao-de-contagio-pelo-covid-19-novo-coronavirus"
"Roraima";"Decreto Nº 28680 de 3 de abril de 2020";"Nomeia membro indicado pelo Ministério Público do Trabalho em Roraima para compor o Comitê de Crise para Enfrentamento da Emergência de Saúde Pública de Importância Internacional e Nacional decorrente do Coronavírus (COVID-19), no âmbito do Estado de Roraima.";"http://leisestaduais.com.br/rr/decreto-n-28680-2020-roraima-nomeia-membro-indicado-pelo-ministerio-publico-do-trabalho-em-roraima-para-compor-o-comite-de-crise-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-e-nacional-decorrente-do-coronavirus-covid-19-no-ambito-do-estado-de-roraima"
"Paraná";"Decreto Nº 4421 de 3 de abril de 2020";"Altera dispositivo do Decreto nº 4.263, de 18 de março de 2020.";"http://leisestaduais.com.br/pr/decreto-n-4421-2020-parana-altera-dispositivo-do-decreto-no-4-263-de-18-de-marco-de-2020"
"Amapá";"Decreto Nº 1497 de 3 de abril de 2020";"Dispõe sobre novas medidas de restrição de aglomeração de pessoas com a finalidade de reduzir os riscos de transmissão do novo Coronavírus (COVID-19), institui o Comitê de Decisões Estratégicas, e adota outras providências.";"http://leisestaduais.com.br/ap/decreto-n-1497-2020-amapa-dispoe-sobre-novas-medidas-de-restricao-de-aglomeracao-de-pessoas-com-a-finalidade-de-reduzir-os-riscos-de-transmissao-do-novo-coronavirus-covid-19-institui-o-comite-de-decisoes-estrategicas-e-adota-outras-providencias"
"Amapá";"Decreto Nº 1496 de 3 de abril de 2020";"Dispõe sobre medidas tributárias emergenciais relativas à atenuação dos efeitos econômicos decorrentes da pandemia do novo Coronavírus (COVID-19) e dá outras providências.";"http://leisestaduais.com.br/ap/decreto-n-1496-2020-amapa-dispoe-sobre-medidas-tributarias-emergenciais-relativas-a-atenuacao-dos-efeitos-economicos-decorrentes-da-pandemia-do-novo-coronavirus-covid-19-e-da-outras-providencias"
"Pernambuco";"Decreto Nº 48881 de 3 de abril de 2020";"Altera o Decreto de nº 48.832, de 19 de março de 2020, e o Decreto nº 48.834, de 20 de março de 2020, que definem no âmbito socioeconômico medidas restritivas temporárias adicionais para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus.";"http://leisestaduais.com.br/pe/decreto-n-48881-2020-pernambuco-altera-o-decreto-de-no-48-832-de-19-de-marco-de-2020-e-o-decreto-no-48-834-de-20-de-marco-de-2020-que-definem-no-ambito-socioeconomico-medidas-restritivas-temporarias-adicionais-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus"
"Paraíba";"Decreto Nº 40167 de 3 de abril de 2020";"Dispõe sobre a adoção de medidas sociais temporárias e emergenciais para o combate aos efeitos do COVID-19 (Novo Coronavírus), de alcance aos municípios e ao setor privado estadual.";"http://leisestaduais.com.br/pb/decreto-n-40167-2020-paraiba-dispoe-sobre-a-adocao-de-medidas-sociais-temporarias-e-emergenciais-para-o-combate-aos-efeitos-do-covid-19-novo-coronavirus-de-alcance-aos-municipios-e-ao-setor-privado-estadual"
"Goiás";"Decreto Nº 9645 de 3 de abril de 2020";"Altera o Decreto nº 9.633, de 13 de março de 2020.";"http://leisestaduais.com.br/go/decreto-n-9645-2020-goias-altera-o-decreto-no-9-633-de-13-de-marco-de-2020"
"Rio Grande do Sul";"Decreto Nº 55163 de 3 de abril de 2020";"Altera o Decreto nº 55.129, de 19 de março de 2020, que institui Gabinete de Crise para o Enfrentamento da Epidemia COVID-19, Conselho de Crise para o Enfrentamento da Epidemia COVID-19, Grupo Interinstitucional de Monitoramento das Ações de Prevenção e Mitigação dos efeitos do COVID19 no Sistema Prisional do Estado do Rio Grande do Sul e Centro de Operação de Emergência - COVID 19 (COE COVID-19) do Estado do Rio Grande do Sul.";"http://leisestaduais.com.br/rs/decreto-n-55163-2020-rio-grande-do-sul-altera-o-decreto-no-55-129-de-19-de-marco-de-2020-que-institui-gabinete-de-crise-para-o-enfrentamento-da-epidemia-covid-19-conselho-de-crise-para-o-enfrentamento-da-epidemia-covid-19-grupo-interinstitucional-de-monitoramento-das-acoes-de-prevencao-e-mitigacao-dos-efeitos-do-covid19-no-sistema-prisional-do-estado-do-rio-grande-do-sul-e-centro-de-operacao-de-emergencia-covid-19-coe-covid-19-do-estado-do-rio-grande-do-sul"
"Maranhão";"Decreto Nº 35714 de 3 de abril de 2020";"Prorroga, até 12 de abril de 2020, as medidas que especifica destinadas à prevenção do contágio e ao combate à propagação da transmissão da COVID-19, infecção humana causada pelo Coronavírus (SARS-CoV-2), altera o Decreto nº 35.677, de 21 de março de 2020, altera o Decreto nº 35.679, de 23 de março de 2020, e dá outras providências.";"http://leisestaduais.com.br/ma/decreto-n-35714-2020-maranhao-prorroga-ate-12-de-abril-de-2020-as-medidas-que-especifica-destinadas-a-prevencao-do-contagio-e-ao-combate-a-propagacao-da-transmissao-da-covid-19-infeccao-humana-causada-pelo-coronavirus-sars-cov-2-altera-o-decreto-no-35-677-de-21-de-marco-de-2020-altera-o-decreto-no-35-679-de-23-de-marco-de-2020-e-da-outras-providencias"
"Maranhão";"Decreto Nº 35713 de 3 de abril de 2020";"Prorroga, até 26 de abril de 2020, o período de suspensão das aulas presenciais nas unidades de ensino da rede estadual de educação, do Instituto Estadual de Educação, Ciência e Tecnologia do Maranhão - IEMA, da Universidade Estadual do Maranhão - UEMA e da Universidade Estadual da Região Tocantina do Maranhão - UEMASUL, nas instituições de ensino das redes municipais e nas escolas e instituições de ensino superior da rede privada localizadas no Estado do Maranhão, e o período de vedação do trânsito interestadual de ônibus ou similares, em todo o território maranhense.";"http://leisestaduais.com.br/ma/decreto-n-35713-2020-maranhao-prorroga-ate-26-de-abril-de-2020-o-periodo-de-suspensao-das-aulas-presenciais-nas-unidades-de-ensino-da-rede-estadual-de-educacao-do-instituto-estadual-de-educacao-ciencia-e-tecnologia-do-maranhao-iema-da-universidade-estadual-do-maranhao-uema-e-da-universidade-estadual-da-regiao-tocantina-do-maranhao-uemasul-nas-instituicoes-de-ensino-das-redes-municipais-e-nas-escolas-e-instituicoes-de-ensino-superior-da-rede-privada-localizadas-no-estado-do-maranhao-e-o-periodo-de-vedacao-do-transito-interestadual-de-onibus-ou-similares-em-todo-o-territorio-maranhense"
"Mato Grosso";"Decreto Nº 437 de 3 de abril de 2020";"Cria o programa ""Eu cuido de você e você cuida de mim"" em todo o território de Mato Grosso.";"http://leisestaduais.com.br/mt/decreto-n-437-2020-mato-grosso-cria-o-programa-eu-cuido-de-voce-e-voce-cuida-de-mim-em-todo-o-territorio-de-mato-grosso"
"Paraíba";"Decreto Nº 40171 de 3 de abril de 2020";"Dispõe sobre a adoção de medidas econômicas temporárias e emergenciais para o combate aos efeitos da COVID-19 (Novo Coronavírus); dispõe sobre a prorrogação dos prazos de validade das Certidões Negativas de Débitos e Certidões Positivas com Efeitos de Negativos, em decorrência da pandemia relacionada ao Coronavírus (COVID-19), e dá outras providências.";"http://leisestaduais.com.br/pb/decreto-n-40171-2020-paraiba-dispoe-sobre-a-adocao-de-medidas-economicas-temporarias-e-emergenciais-para-o-combate-aos-efeitos-da-covid-19-novo-coronavirus-dispoe-sobre-a-prorrogacao-dos-prazos-de-validade-das-certidoes-negativas-de-debitos-e-certidoes-positivas-com-efeitos-de-negativos-em-decorrencia-da-pandemia-relacionada-ao-coronavirus-covid-19-e-da-outras-providencias"
"Paraíba";"Decreto Nº 40169 de 3 de abril de 2020";"Dispõe sobre a adoção de novas medidas temporárias e emergenciais de prevenção de contágio pelo Novo Coronavírus (COVID-19).";"http://leisestaduais.com.br/pb/decreto-n-40169-2020-paraiba-dispoe-sobre-a-adocao-de-novas-medidas-temporarias-e-emergenciais-de-prevencao-de-contagio-pelo-novo-coronavirus-covid-19"
"Santa Catarina";"Decreto Nº 547 de 2 de abril de 2020";"Altera o Decreto nº 525, de 2020, a fim de dispor sobre o regime de trabalho remoto para os agentes públicos que atuam nos serviços considerados não essenciais, no âmbito da Administração Pública Estadual Direta, Autárquica e Fundacional do Poder Executivo, durante a situação de emergência de saúde pública de importância internacional decorrente do coronavírus, e estabelece outras providências.";"http://leisestaduais.com.br/sc/decreto-n-547-2020-santa-catarina-altera-o-decreto-no-525-de-2020-a-fim-de-dispor-sobre-o-regime-de-trabalho-remoto-para-os-agentes-publicos-que-atuam-nos-servicos-considerados-nao-essenciais-no-ambito-da-administracao-publica-estadual-direta-autarquica-e-fundacional-do-poder-executivo-durante-a-situacao-de-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-e-estabelece-outras-providencias"
"Espírito Santo";"Decreto Nº 446 de 2 de abril de 2020";"Declara Estado de Calamidade Pública no Estado do Espírito Santo decorrente de desastre natural classificado como grupo biológico/epidemias e tipo doenças infecciosas virais (COBRADE 1.5.1.1.0).";"http://leisestaduais.com.br/es/decreto-n-446-2020-espirito-santo-declara-estado-de-calamidade-publica-no-estado-do-espirito-santo-decorrente-de-desastre-natural-classificado-como-grupo-biologico-epidemias-e-tipo-doencas-infecciosas-virais-cobrade-1-5-1-1-0"
"Pernambuco";"Decreto Nº 48878 de 2 de abril de 2020";"Altera o Decreto nº 48.809, de 14 de março de 2020, que regulamenta, no Estado de Pernambuco, medidas temporárias para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, conforme previsto na Lei Federal nº 13.979, de 6 de fevereiro de 2020, para definir os serviços e atividades essenciais no âmbito do Estado de Pernambuco.";"http://leisestaduais.com.br/pe/decreto-n-48878-2020-pernambuco-altera-o-decreto-no-48-809-de-14-de-marco-de-2020-que-regulamenta-no-estado-de-pernambuco-medidas-temporarias-para-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-conforme-previsto-na-lei-federal-no-13-979-de-6-de-fevereiro-de-2020-para-definir-os-servicos-e-atividades-essenciais-no-ambito-do-estado-de-pernambuco"
"Minas Gerais";"Lei Ordinária Nº 23632 de 2 de abril de 2020";"Cria o Programa de Enfrentamento dos Efeitos da Pandemia de Covid-19, autoriza a abertura de crédito especial ao Orçamento Fiscal do Estado em favor das unidades orçamentárias que especifica e dá outras providências.";"http://leisestaduais.com.br/mg/lei-ordinaria-n-23632-2020-minas-gerais-cria-o-programa-de-enfrentamento-dos-efeitos-da-pandemia-de-covid-19-autoriza-a-abertura-de-credito-especial-ao-orcamento-fiscal-do-estado-em-favor-das-unidades-orcamentarias-que-especifica-e-da-outras-providencias"
"Minas Gerais";"Lei Ordinária Nº 23630 de 2 de abril de 2020";"Estabelece medidas a serem adotadas no âmbito das políticas públicas de recursos humanos durante o estado de calamidade pública em decorrência da pandemia de Covid-19, causada pelo coronavírus.";"http://leisestaduais.com.br/mg/lei-ordinaria-n-23630-2020-minas-gerais-estabelece-medidas-a-serem-adotadas-no-ambito-das-politicas-publicas-de-recursos-humanos-durante-o-estado-de-calamidade-publica-em-decorrencia-da-pandemia-de-covid-19-causada-pelo-coronavirus"
