"estado";"lei";"desc";"link";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"coduf";"UF"
"Amapá";"Lei Ordinária Nº 2502 de 1 de maio de 2020";"Altera a Lei nº 2.499, de 01 de abril de 2020 e dá outras providências.";"http://leisestaduais.com.br/ap/lei-ordinaria-n-2502-2020-amapa-altera-a-lei-no-2-499-de-01-de-abril-de-2020-e-da-outras-providencias";1;0;0;0;0;0;0;2020-05-01;16;"AP"
"Rio Grande do Sul";"Decreto Nº 55220 de 30 de abril de 2020";"Altera o Decreto nº 55.154, de 1º de abril de 2020, que reitera a declaração de estado de calamidade pública em todo o território do Estado do Rio Grande do Sul para fins de prevenção e de enfrentamento à epidemia causada pelo COVID-19 (novo Coronavírus), e dá outras providências.";"http://leisestaduais.com.br/rs/decreto-n-55220-2020-rio-grande-do-sul-altera-o-decreto-no-55-154-de-1o-de-abril-de-2020-que-reitera-a-declaracao-de-estado-de-calamidade-publica-em-todo-o-territorio-do-estado-do-rio-grande-do-sul-para-fins-de-prevencao-e-de-enfrentamento-a-epidemia-causada-pelo-covid-19-novo-coronavirus-e-da-outras-providencias";0;0;1;0;0;0;0;2020-04-30;43;"RS"
"Amapá";"Lei Complementar Nº 125 de 30 de abril de 2020";"Prorroga os prazos de encaminhamento da Lei de Diretrizes Orçamentárias - LDO e Lei Orçamentária Anual - LOA, para o exercício de 2020, por conta da pandemia do novo Coronavírus - Covid-19, nos termos do § 3º, do artigo 24 e § 9º, do artigo 165, da Constituição Federal, e dá outras providências.";"http://leisestaduais.com.br/ap/lei-complementar-n-125-2020-amapa-prorroga-os-prazos-de-encaminhamento-da-lei-de-diretrizes-orcamentarias-ldo-e-lei-orcamentaria-anual-loa-para-o-exercicio-de-2020-por-conta-da-pandemia-do-novo-coronavirus-covid-19-nos-termos-do-3o-do-artigo-24-e-9o-do-artigo-165-da-constituicao-federal-e-da-outras-providencias";1;0;0;0;0;0;0;2020-04-30;16;"AP"
"Rio de Janeiro";"Lei Ordinária Nº 8798 de 30 de abril de 2020";"AUTORIZA A ISENÇÃO DAS TARIFAS NO TRANSPORTE INTERMUNICIPAL COLETIVO DE PASSAGEIROS POR ÔNIBUS, E FERROVIÁRIO, METROVIÁRIO E AQUAVIÁRIO PARA OS SERVIDORES PÚBLICOS DA ÁREA DE SAÚDE NO ESTADO DO RIO DE JANEIRO, NA FORMA QUE MENCIONA.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8798-2020-rio-de-janeiro-autoriza-a-isencao-das-tarifas-no-transporte-intermunicipal-coletivo-de-passageiros-por-onibus-e-ferroviario-metroviario-e-aquaviario-para-os-servidores-publicos-da-area-de-saude-no-estado-do-rio-de-janeiro-na-forma-que-menciona";1;0;0;0;0;0;0;2020-04-30;33;"RJ"
"Rio de Janeiro";"Lei Ordinária Nº 8800 de 30 de abril de 2020";"OBRIGA AS EMPRESAS CONCESSIONÁRIAS DE TRANSPORTE PÚBLICO A DISPONIBILIZAR ÁLCOOL GEL NAS ESTAÇÕES E COMPOSIÇÕES PARA CONTENÇÃO DO CORONAVÍRUS (COVID-19), E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8800-2020-rio-de-janeiro-obriga-as-empresas-concessionarias-de-transporte-publico-a-disponibilizar-alcool-gel-nas-estacoes-e-composicoes-para-contencao-do-coronavirus-covid-19-e-da-outras-providencias";1;0;0;0;0;0;0;2020-04-30;33;"RJ"
"Ceará";"Decreto Nº 33565 de 30 de abril de 2020";"DISPÕE SOBRE NOVAS CONDIÇÕES DO PARCELAMENTO DE DÉBITOS INSCRITOS EM DÍVIDA ATIVA POR CONTA DOS EFEITOS DA PANDEMIA D O COVID-19 (CORONAVÍRUS), ALTERA O DECRETO Nº 33.291, DE 24 DE SETEMBRO DE 2019, O DECRETO Nº 28.662, DE 8 DE MARÇO DE 2007, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/ce/decreto-n-33565-2020-ceara-dispoe-sobre-novas-condicoes-do-parcelamento-de-debitos-inscritos-em-divida-ativa-por-conta-dos-efeitos-da-pandemia-d-o-covid-19-coronavirus-altera-o-decreto-no-33-291-de-24-de-setembro-de-2019-o-decreto-no-28-662-de-8-de-marco-de-2007-e-da-outras-providencias";0;0;1;0;0;0;0;2020-04-30;23;"CE"
"Ceará";"Decreto Nº 33563 de 30 de abril de 2020";"REGULAMENTA A LEI Nº 17.206, DE 23 DE ABRIL DE 2020, QUE CRIA O PROGRAMA ESTADUAL DE INCENTIVO ÀS DOAÇÕES PARA A SAÚDE NO ÂMBITO DA POLÍTICA DE ENFRENTAMENTO DA COVID-19, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/ce/decreto-n-33563-2020-ceara-regulamenta-a-lei-no-17-206-de-23-de-abril-de-2020-que-cria-o-programa-estadual-de-incentivo-as-doacoes-para-a-saude-no-ambito-da-politica-de-enfrentamento-da-covid-19-e-da-outras-providencias";0;0;1;0;0;0;0;2020-04-30;23;"CE"
"Minas Gerais";"Decreto Nº 47939 de 30 de abril de 2020";"Dispõe sobre o MG Investe Garantidor, que estabelece regras especiais como medida econômica de enfretamento à pandemia de COVID-19, causada pelo Coronavírus, e o Fundo de Investimentos do Estado de Minas Gerais - MG Investe.";"http://leisestaduais.com.br/mg/decreto-n-47939-2020-minas-gerais-dispoe-sobre-o-mg-investe-garantidor-que-estabelece-regras-especiais-como-medida-economica-de-enfretamento-a-pandemia-de-covid-19-causada-pelo-coronavirus-e-o-fundo-de-investimentos-do-estado-de-minas-gerais-mg-investe";0;0;1;0;0;0;0;2020-04-30;31;"MG"
"São Paulo";"Lei Ordinária Nº 17263 de 30 de abril de 2020";"Autoriza a transferência à Conta Única do Tesouro Estadual de saldos positivos de fundos especiais de despesa, nos termos que especifica, e dá outras providências";"http://leisestaduais.com.br/sp/lei-ordinaria-n-17263-2020-sao-paulo-autoriza-a-transferencia-a-conta-unica-do-tesouro-estadual-de-saldos-positivos-de-fundos-especiais-de-despesa-nos-termos-que-especifica-e-da-outras-providencias";1;0;0;0;0;0;0;2020-04-30;35;"SP"
"São Paulo";"Decreto Nº 59389 de 30 de abril de 2020";"Autoriza a cessão de uso, precária e gratuita, de espaços e logradouros públicos para a realização, por laboratórios públicos e privados, de exames para Covid-19 por meio de ""drive-thru"".";"http://leisestaduais.com.br/sp/decreto-n-59389-2020-sao-paulo-autoriza-a-cessao-de-uso-precaria-e-gratuita-de-espacos-e-logradouros-publicos-para-a-realizacao-por-laboratorios-publicos-e-privados-de-exames-para-covid-19-por-meio-de-drive-thru";0;0;1;0;0;0;0;2020-04-30;35;"SP"
"Rio de Janeiro";"Lei Ordinária Nº 8797 de 30 de abril de 2020";"AUTORIZA O PODER EXECUTIVO A CRIAR PLANO DE RISCO E RESPOSTA RÁPIDA, PA - RA ATUAR NO MONITORAMENTO DO CORONAVIRUS NOS PROFISSIONAIS DE SAÚDE QUE ATUAM NAS UNIDADES DE SAÚDE DO ESTADO DO RIO DE JANEIRO.";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8797-2020-rio-de-janeiro-autoriza-o-poder-executivo-a-criar-plano-de-risco-e-resposta-rapida-pa-ra-atuar-no-monitoramento-do-coronavirus-nos-profissionais-de-saude-que-atuam-nas-unidades-de-saude-do-estado-do-rio-de-janeiro";1;0;0;0;0;0;0;2020-04-30;33;"RJ"
"Minas Gerais";"Lei Ordinária Nº 23637 de 30 de abril de 2020";"Dispõe sobre a isenção do Imposto sobre TransmissãoCausa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, nos casos que especifica, em razão do estado de calamidade pública decorrente da pandemia de Covid-19.";"http://leisestaduais.com.br/mg/lei-ordinaria-n-23637-2020-minas-gerais-dispoe-sobre-a-isencao-do-imposto-sobre-transmissaocausa-mortis-e-doacao-de-quaisquer-bens-ou-direitos-itcd-nos-casos-que-especifica-em-razao-do-estado-de-calamidade-publica-decorrente-da-pandemia-de-covid-19";1;0;0;0;0;0;0;2020-04-30;31;"MG"
"Santa Catarina";"Decreto Nº 587 de 30 de abril de 2020";"Altera o Decreto nº 562, de 2020, que declara estado de calamidade pública em todo o território catarinense, nos termos do COBRADE nº 1.5.1.1.0 - doenças infecciosas virais, para fins de enfrentamento à COVID-19, e estabelece outras providências.";"http://leisestaduais.com.br/sc/decreto-n-587-2020-santa-catarina-altera-o-decreto-no-562-de-2020-que-declara-estado-de-calamidade-publica-em-todo-o-territorio-catarinense-nos-termos-do-cobrade-no-1-5-1-1-0-doencas-infecciosas-virais-para-fins-de-enfrentamento-a-covid-19-e-estabelece-outras-providencias";0;0;1;0;0;0;0;2020-04-30;42;"SC"
"Amapá";"Lei Ordinária Nº 2501 de 30 de abril de 2020";"Autoriza a regulamentação pelo Chefe do Poder Executivo de auxílio financeiro emergencial em favor dos profissionais em atendimento de saúde que atuarem diretamente no combate à pandemia do COVID-19, enquanto perdurar a situação de calamidade pública e dá outras providências.";"http://leisestaduais.com.br/ap/lei-ordinaria-n-2501-2020-amapa-autoriza-a-regulamentacao-pelo-chefe-do-poder-executivo-de-auxilio-financeiro-emergencial-em-favor-dos-profissionais-em-atendimento-de-saude-que-atuarem-diretamente-no-combate-a-pandemia-do-covid-19-enquanto-perdurar-a-situacao-de-calamidade-publica-e-da-outras-providencias";1;0;0;0;0;0;0;2020-04-30;16;"AP"
"Rio de Janeiro";"Lei Ordinária Nº 8799 de 30 de abril de 2020";"DISPÕE SOBRE A PRESTAÇÃO DO SERVIÇO DE ENTREGA EM DOMICÍLIO DURANTE O PERÍODO DE CALAMIDADE PÚBLICA NO ESTADO DO RIO DE JANEIRO EM DECORRÊNCIA DO NOVO CORONAVÍRUS (COVID-19).";"http://leisestaduais.com.br/rj/lei-ordinaria-n-8799-2020-rio-de-janeiro-dispoe-sobre-a-prestacao-do-servico-de-entrega-em-domicilio-durante-o-periodo-de-calamidade-publica-no-estado-do-rio-de-janeiro-em-decorrencia-do-novo-coronavirus-covid-19";1;0;0;0;0;0;0;2020-04-30;33;"RJ"
"Rio de Janeiro";"Decreto Nº 47050 de 29 de abril de 2020";"DISPÕE SOBRE A IDENTIFICAÇÃO DE PACIENTES NÃO IDENTIFICADOS NAS UNIDADES DE SAÚDE E INSTITUI MEDIDAS TRANSITÓRIAS DE PREVENÇÃO AO CONTÁGIO E ENFRENTAMENTO DA COVID-19 NA GESTÃO DOS ÓBITOS OCORRIDOS NO ESTADO DO RIO DE JANEIRO.";"http://leisestaduais.com.br/rj/decreto-n-47050-2020-rio-de-janeiro-dispoe-sobre-a-identificacao-de-pacientes-nao-identificados-nas-unidades-de-saude-e-institui-medidas-transitorias-de-prevencao-ao-contagio-e-enfrentamento-da-covid-19-na-gestao-dos-obitos-ocorridos-no-estado-do-rio-de-janeiro";0;0;1;0;0;0;0;2020-04-29;33;"RJ"
"Rio de Janeiro";"Decreto Nº 47052 de 29 de abril de 2020";"DISPÕE SOBRE AS MEDIDAS DE ENFRENTAMENTO DA PROPAGAÇÃO DECORRENTE DO NOVO CORONAVÍRUS (COVID-19), EM DECORRÊNCIA DA SITUAÇÃO DE EMERGÊNCIA EM SAÚDE E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/rj/decreto-n-47052-2020-rio-de-janeiro-dispoe-sobre-as-medidas-de-enfrentamento-da-propagacao-decorrente-do-novo-coronavirus-covid-19-em-decorrencia-da-situacao-de-emergencia-em-saude-e-da-outras-providencias";0;0;1;0;0;0;0;2020-04-29;33;"RJ"
"Minas Gerais";"Decreto Nº 47932 de 29 de abril de 2020";"Prorroga a suspensão de prazos de processos administra - tivos prevista no caput art. 5º do Decreto nº 47.890, de 19 de março de 2020, em razão do estado de CALAMIDADE PÚBLICA, em todo o território do Estado.";"http://leisestaduais.com.br/mg/decreto-n-47932-2020-minas-gerais-prorroga-a-suspensao-de-prazos-de-processos-administra-tivos-prevista-no-caput-art-5o-do-decreto-no-47-890-de-19-de-marco-de-2020-em-razao-do-estado-de-calamidade-publica-em-todo-o-territorio-do-estado";0;0;1;0;0;0;0;2020-04-29;31;"MG"
"Rio de Janeiro";"Decreto Nº 47051 de 29 de abril de 2020";"DISPÕE SOBRE REGRAS DE LICITAÇÃO E DISPENSA DE LICITAÇÃO PARA A CONTRATAÇÃO DE BENS E SERVIÇOS, INCLUSIVE DE ENGENHARIA, DESTINADOS AO ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO CORONAVÍRUS DE QUE TRATA A LEI FEDERAL Nº 13.979, DE 06 DE FEVEREIRO DE 2020, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leisestaduais.com.br/rj/decreto-n-47051-2020-rio-de-janeiro-dispoe-sobre-regras-de-licitacao-e-dispensa-de-licitacao-para-a-contratacao-de-bens-e-servicos-inclusive-de-engenharia-destinados-ao-enfrentamento-da-emergencia-de-saude-publica-de-importancia-internacional-decorrente-do-coronavirus-de-que-trata-a-lei-federal-no-13-979-de-06-de-fevereiro-de-2020-e-da-outras-providencias";0;0;1;0;0;0;0;2020-04-29;33;"RJ"
"São Paulo";"Decreto Nº 64956 de 29 de abril de 2020";"Determina a obrigatoriedade do uso de máscaras de proteção facial no âmbito do serviço de transporte público de passageiros de responsabilidade do Estado de São Paulo, e dá providências correlatas.";"http://leisestaduais.com.br/sp/decreto-n-64956-2020-sao-paulo-determina-a-obrigatoriedade-do-uso-de-mascaras-de-protecao-facial-no-ambito-do-servico-de-transporte-publico-de-passageiros-de-responsabilidade-do-estado-de-sao-paulo-e-da-providencias-correlatas";0;0;1;0;0;0;0;2020-04-29;35;"SP"
"Bahia";"Lei Ordinária Nº 14261 de 29 de abril de 2020";"Dispõe sobre o uso obrigatório de máscaras pelas pessoas em circulação externa, bem como no trânsito, nos municípios em que estão em vigor os Decretos Legislativos de Reconhecimento de Estado de Calamidade Pública aprovados pela Assembleia Legislativa do Estado da Bahia e que tenham confirmado caso de COVID-19, como medida de enfretamento à propagação e infecção do Coronavírus, causador da COVID-19, na forma que indica, e dá outras providências.";"http://leisestaduais.com.br/ba/lei-ordinaria-n-14261-2020-bahia-dispoe-sobre-o-uso-obrigatorio-de-mascaras-pelas-pessoas-em-circulacao-externa-bem-como-no-transito-nos-municipios-em-que-estao-em-vigor-os-decretos-legislativos-de-reconhecimento-de-estado-de-calamidade-publica-aprovados-pela-assembleia-legislativa-do-estado-da-bahia-e-que-tenham-confirmado-caso-de-covid-19-como-medida-de-enfretamento-a-propagacao-e-infeccao-do-coronavirus-causador-da-covid-19-na-forma-que-indica-e-da-outras-providencias";1;0;0;0;0;0;0;2020-04-29;29;"BA"
"Paraná";"Lei Ordinária Nº 20189 de 28 de abril de 2020";"Obriga, no Estado do Paraná, o uso de máscaras enquanto perdurar o estado de calamidade pública em decorrência da pandemia do coronavírus SARS-CoV-2, e adota outras providências.";"http://leisestaduais.com.br/pr/lei-ordinaria-n-20189-2020-parana-obriga-no-estado-do-parana-o-uso-de-mascaras-enquanto-perdurar-o-estado-de-calamidade-publica-em-decorrencia-da-pandemia-do-coronavirus-sars-cov-2-e-adota-outras-providencias";1;0;0;0;0;0;0;2020-04-28;41;"PR"
"Tocantins";"Decreto Nº 6088 de 28 de abril de 2020";"Determina a implementação de ação conjunta, na forma que especifica, destinada ao enfrentamento da COVID-19 (novo Coronavírus).";"http://leisestaduais.com.br/to/decreto-n-6088-2020-tocantins-determina-a-implementacao-de-acao-conjunta-na-forma-que-especifica-destinada-ao-enfrentamento-da-covid-19-novo-coronavirus";0;0;1;0;0;0;0;2020-04-28;17;"TO"
"Santa Catarina";"Decreto Nº 582 de 28 de abril de 2020";"Altera o Decreto nº 562, de 2020, que declara estado de calamidade pública em todo o território catarinense, nos termos do COBRADE 1.5.1.1.0 - doenças infecciosas virais, para fins de enfrentamento à COVID-19, e estabelece outras providências.";"http://leisestaduais.com.br/sc/decreto-n-582-2020-santa-catarina-altera-o-decreto-no-562-de-2020-que-declara-estado-de-calamidade-publica-em-todo-o-territorio-catarinense-nos-termos-do-cobrade-1-5-1-1-0-doencas-infecciosas-virais-para-fins-de-enfrentamento-a-covid-19-e-estabelece-outras-providencias";0;0;1;0;0;0;0;2020-04-28;42;"SC"
"São Paulo";"Decreto Nº 64954 de 28 de abril de 2020";"Autoriza a Fazenda do Estado a outorgar o uso dos imóveis que especifica à União dos Moradores e do Comércio de Paraisópolis, e dá providências correlatas.";"http://leisestaduais.com.br/sp/decreto-n-64954-2020-sao-paulo-autoriza-a-fazenda-do-estado-a-outorgar-o-uso-dos-imoveis-que-especifica-a-uniao-dos-moradores-e-do-comercio-de-paraisopolis-e-da-providencias-correlatas";0;0;1;0;0;0;0;2020-04-28;35;"SP"
"Paraná";"Decreto Nº 4545 de 27 de abril de 2020";"Altera o Decreto nº 4.317, de 21 de março de 2020.";"http://leisestaduais.com.br/pr/decreto-n-4545-2020-parana-altera-o-decreto-no-4-317-de-21-de-marco-de-2020";0;0;1;0;0;0;0;2020-04-27;41;"PR"
"Pernambuco";"Decreto Nº 48972 de 27 de abril de 2020";"Autoriza a contratação temporária de pessoal para, no âmbito da Universidade de Pernambuco - UPE, atender à situação de excepcional interesse público relacionada à emergência em saúde pública e ao estado de calamidade pública decorrente da COVID-19.";"http://leisestaduais.com.br/pe/decreto-n-48972-2020-pernambuco-autoriza-a-contratacao-temporaria-de-pessoal-para-no-ambito-da-universidade-de-pernambuco-upe-atender-a-situacao-de-excepcional-interesse-publico-relacionada-a-emergencia-em-saude-publica-e-ao-estado-de-calamidade-publica-decorrente-da-covid-19";0;0;1;0;0;0;0;2020-04-27;26;"PE"
"Sergipe";"Decreto Nº 40588 de 27 de abril de 2020";"Estabelece novas estratégias de enfrentamento e prevenção à epidemia causada pelo COVID-19, com aplicação do Distanciamento Social Seletivo (DSS), altera o art. 2º e 4º do Decreto nº 40.576, de 16 de abril de 2020, dispõe sobre o uso obrigatório de máscaras respiratórias e dá outras providências.";"http://leisestaduais.com.br/se/decreto-n-40588-2020-sergipe-estabelece-novas-estrategias-de-enfrentamento-e-prevencao-a-epidemia-causada-pelo-covid-19-com-aplicacao-do-distanciamento-social-seletivo-dss-altera-o-art-2o-e-4o-do-decreto-no-40-576-de-16-de-abril-de-2020-dispoe-sobre-o-uso-obrigatorio-de-mascaras-respiratorias-e-da-outras-providencias";0;0;1;0;0;0;0;2020-04-27;28;"SE"
"São Paulo";"Decreto Nº 64953 de 27 de abril de 2020";"Estende o prazo a que alude o ""caput"" do artigo 2º do Decreto nº 64.879, de 20 de março de 2020, que determinou a suspensão das atividades de natureza não essencial na Administração Pública estadual, no contexto da pandemia da COVID-19.";"http://leisestaduais.com.br/sp/decreto-n-64953-2020-sao-paulo-estende-o-prazo-a-que-alude-o-caput-do-artigo-2o-do-decreto-no-64-879-de-20-de-marco-de-2020-que-determinou-a-suspensao-das-atividades-de-natureza-nao-essencial-na-administracao-publica-estadual-no-contexto-da-pandemia-da-covid-19";0;0;1;0;0;0;0;2020-04-27;35;"SP"
"Tocantins";"Decreto Nº 6087 de 27 de abril de 2020";"Dispõe sobre o uso de máscaras faciais, a suspensão de atividades educacionais e jornada de trabalho, na forma que especifica, e adota outras providências.";"http://leisestaduais.com.br/to/decreto-n-6087-2020-tocantins-dispoe-sobre-o-uso-de-mascaras-faciais-a-suspensao-de-atividades-educacionais-e-jornada-de-trabalho-na-forma-que-especifica-e-adota-outras-providencias";0;0;1;0;0;0;0;2020-04-27;17;"TO"
"Rondônia";"Decreto Nº 24981 de 27 de abril de 2020";"Regulamenta a suspensão temporária dos descontos de empréstimos consignados em folha de pagamento no âmbito do Poder Executivo Estadual e dá outras providências.";"http://leisestaduais.com.br/ro/decreto-n-24981-2020-rondonia-regulamenta-a-suspensao-temporaria-dos-descontos-de-emprestimos-consignados-em-folha-de-pagamento-no-ambito-do-poder-executivo-estadual-e-da-outras-providencias";0;0;1;0;0;0;0;2020-04-27;11;"RO"
"Rondônia";"Decreto Nº 24979 de 26 de abril de 2020";"Dispõe sobre o Estado de Calamidade Pública, regulamenta quarentena e restrição de serviços e atividades em todo o território do Estado de Rondônia e revoga o Decreto nº 24.919, de 5 de abril de 2020.";"http://leisestaduais.com.br/ro/decreto-n-24979-2020-rondonia-dispoe-sobre-o-estado-de-calamidade-publica-regulamenta-quarentena-e-restricao-de-servicos-e-atividades-em-todo-o-territorio-do-estado-de-rondonia-e-revoga-o-decreto-no-24-919-de-5-de-abril-de-2020";0;0;1;0;0;0;0;2020-04-26;11;"RO"
"Santa Catarina";"Lei Ordinária Nº 17933 de 24 de abril de 2020";"Veda o corte dos serviços de energia elétrica, água, esgoto e gás, até 31 de dezembro de 2020, no âmbito do Estado de Santa Catarina, e estabelece outras providências, ante a emergência sanitária provocada pela pandemia do novo coronavírus (COVID-19).";"http://leisestaduais.com.br/sc/lei-ordinaria-n-17933-2020-santa-catarina-veda-o-corte-dos-servicos-de-energia-eletrica-agua-esgoto-e-gas-ate-31-de-dezembro-de-2020-no-ambito-do-estado-de-santa-catarina-e-estabelece-outras-providencias-ante-a-emergencia-sanitaria-provocada-pela-pandemia-do-novo-coronavirus-covid-19";1;0;0;0;0;0;0;2020-04-24;42;"SC"
"São Paulo";"Decreto Nº 64949 de 23 de abril de 2020";"Dá nova redação ao artigo 4º do Decreto nº 64.881, de 22 de março de 2020, que decreta quarentena no Estado de São Paulo, no contexto da pandemia da COVID-19 (Novo Coronavírus), e dá providências complementares.";"http://leisestaduais.com.br/sp/decreto-n-64949-2020-sao-paulo-da-nova-redacao-ao-artigo-4o-do-decreto-no-64-881-de-22-de-marco-de-2020-que-decreta-quarentena-no-estado-de-sao-paulo-no-contexto-da-pandemia-da-covid-19-novo-coronavirus-e-da-providencias-complementares";0;0;1;0;0;0;0;2020-04-23;35;"SP"
